latitude,longitude,frp,brightness_k,confidence,nearest_facility,distance_km,classification,severity
8.55661,80.44814,4.77,335.28,n,None,1408.32,Agricultural / Stubble Burning,MODERATE
8.69335,80.79222,2.53,331.85,n,None,1390.99,Agricultural / Stubble Burning,MODERATE
8.86101,80.7832,6.82,345.87,n,None,1372.41,Agricultural / Stubble Burning,MODERATE
8.90326,80.76842,3.16,333.6,n,None,1367.79,Agricultural / Stubble Burning,MODERATE
8.90627,80.76368,8.21,348.64,n,None,1367.48,Agricultural / Stubble Burning,MODERATE
8.90688,80.7679,5.53,338.61,n,None,1367.39,Agricultural / Stubble Burning,MODERATE
8.90779,80.529,5.55,337.53,n,None,1368.76,Agricultural / Stubble Burning,MODERATE
8.90867,80.52826,6.85,339.78,n,None,1368.67,Agricultural / Stubble Burning,MODERATE
8.90989,80.76315,8.21,344.59,n,None,1367.08,Agricultural / Stubble Burning,MODERATE
8.92136,80.76579,23.08,351.53,n,None,1365.8,Agricultural / Stubble Burning,MODERATE
8.9256,80.7695,23.08,347.61,n,None,1365.31,Agricultural / Stubble Burning,MODERATE
8.92622,80.77374,4.64,333.46,n,None,1365.22,Agricultural / Stubble Burning,MODERATE
8.92922,80.76898,6.22,336.17,n,None,1364.91,Agricultural / Stubble Burning,MODERATE
8.93108,80.7817,5.71,337.12,n,None,1364.64,Agricultural / Stubble Burning,MODERATE
8.94154,80.82804,9.41,345.38,n,None,1363.25,Agricultural / Stubble Burning,MODERATE
8.94925,80.82346,3.3,333.19,n,None,1362.41,Agricultural / Stubble Burning,MODERATE
9.30373,78.84122,4.19,336.92,n,None,1349.34,Agricultural / Stubble Burning,MODERATE
9.38062,78.88095,8.54,339.62,n,None,1340.11,Agricultural / Stubble Burning,MODERATE
9.47663,80.48464,8.18,346.87,n,None,1305.99,Agricultural / Stubble Burning,MODERATE
9.56643,80.3787,3.57,338.16,n,None,1296.91,Agricultural / Stubble Burning,MODERATE
9.7207,78.95246,6.16,345.23,n,None,1301.49,Agricultural / Stubble Burning,MODERATE
11.29935,77.66217,3.07,330.65,n,None,1169.0,Agricultural / Stubble Burning,MODERATE
11.66629,79.68321,2.27,330.27,n,None,1074.3,Agricultural / Stubble Burning,MODERATE
11.79338,79.61192,3.64,332.96,n,None,1061.68,Agricultural / Stubble Burning,MODERATE
12.26682,76.79605,3.22,332.29,n,None,1105.51,Agricultural / Stubble Burning,MODERATE
12.42312,77.78984,4.36,335.99,n,None,1046.89,Agricultural / Stubble Burning,MODERATE
12.99095,76.12147,2.22,331.14,l,None,1069.04,Agricultural / Stubble Burning,MODERATE
12.99763,77.86208,3.0,335.1,n,None,984.54,Agricultural / Stubble Burning,MODERATE
13.16683,76.5813,2.42,335.04,n,None,1027.24,Agricultural / Stubble Burning,MODERATE
13.348,75.8309,3.39,337.24,n,None,1052.06,Agricultural / Stubble Burning,MODERATE
13.42161,77.4642,3.26,334.5,l,None,958.45,Agricultural / Stubble Burning,MODERATE
13.4731,77.76627,10.71,335.67,l,None,939.76,Agricultural / Stubble Burning,MODERATE
13.53294,78.51118,7.88,337.48,n,None,904.13,Agricultural / Stubble Burning,MODERATE
13.53348,78.51496,7.88,347.69,n,None,903.94,Agricultural / Stubble Burning,MODERATE
13.64492,78.19644,4.52,338.02,n,None,904.29,Agricultural / Stubble Burning,MODERATE
13.64809,78.24204,4.65,338.14,n,None,902.17,Agricultural / Stubble Burning,MODERATE
13.90069,77.41769,5.85,340.51,l,None,912.76,Agricultural / Stubble Burning,MODERATE
14.33456,77.1802,6.65,341.43,l,None,882.36,Agricultural / Stubble Burning,MODERATE
14.38881,77.89259,11.93,347.03,n,None,841.46,Agricultural / Stubble Burning,MODERATE
14.39401,76.7361,3.71,338.19,n,None,901.34,Agricultural / Stubble Burning,MODERATE
14.57093,77.65263,7.58,339.33,l,None,834.9,Agricultural / Stubble Burning,MODERATE
14.60417,77.21081,21.52,347.9,n,None,854.76,Agricultural / Stubble Burning,MODERATE
14.76578,77.70973,9.17,342.97,n,None,812.87,Agricultural / Stubble Burning,MODERATE
15.17755,76.65643,9.66,349.76,n,None,834.06,Agricultural / Stubble Burning,MODERATE
15.18245,76.66661,6.7,337.62,l,None,832.98,Agricultural / Stubble Burning,MODERATE
15.18531,76.6406,4.32,337.82,l,None,834.36,Agricultural / Stubble Burning,MODERATE
15.33482,75.16648,4.51,338.72,l,None,924.03,Agricultural / Stubble Burning,MODERATE
15.4735,79.14938,8.35,337.45,n,None,677.8,Agricultural / Stubble Burning,MODERATE
15.77641,74.87724,1.82,334.34,l,None,900.03,Agricultural / Stubble Burning,MODERATE
16.04665,77.64673,2.74,336.79,n,None,694.05,Agricultural / Stubble Burning,MODERATE
16.25223,78.43003,5.07,337.7,n,None,630.79,Agricultural / Stubble Burning,MODERATE
16.26444,76.48735,3.37,336.42,l,None,751.8,Agricultural / Stubble Burning,MODERATE
16.31508,78.44522,4.57,335.18,n,None,623.89,Agricultural / Stubble Burning,MODERATE
16.31632,78.44571,4.15,337.83,n,None,623.75,Agricultural / Stubble Burning,MODERATE
16.40534,78.51965,8.68,337.51,n,None,611.26,Agricultural / Stubble Burning,MODERATE
16.69091,78.93422,7.22,340.91,n,None,562.49,Agricultural / Stubble Burning,MODERATE
17.60015,83.18274,5.62,335.23,n,None,441.67,Agricultural / Stubble Burning,MODERATE
18.60214,74.45781,3.17,335.26,n,None,628.36,Agricultural / Stubble Burning,MODERATE
18.70542,72.34255,2.94,332.43,n,None,481.49,Agricultural / Stubble Burning,MODERATE
18.76991,74.96728,2.15,333.61,l,None,655.94,Agricultural / Stubble Burning,MODERATE
19.09796,82.16656,9.25,331.57,n,None,246.69,Agricultural / Stubble Burning,MODERATE
20.86185,84.98794,4.83,328.61,n,None,101.98,Agricultural / Stubble Burning,MODERATE
20.96378,86.00751,8.81,344.53,n,None,5.43,Agricultural / Stubble Burning,MODERATE
20.9696,85.17146,11.21,328.96,n,None,82.68,Agricultural / Stubble Burning,MODERATE
21.74329,83.84341,7.69,332.4,n,None,237.64,Agricultural / Stubble Burning,MODERATE
21.74819,83.83939,7.69,329.8,n,None,238.23,Agricultural / Stubble Burning,MODERATE
21.74853,83.84286,7.69,367.0,h,None,237.91,Agricultural / Stubble Burning,MODERATE
21.75376,83.84234,6.69,337.59,n,None,238.18,Agricultural / Stubble Burning,MODERATE
21.75533,84.02399,6.13,330.64,n,None,220.99,Agricultural / Stubble Burning,MODERATE
21.76625,84.02632,3.65,330.27,n,None,221.27,Agricultural / Stubble Burning,MODERATE
21.91825,83.35052,4.49,331.46,n,None,219.29,Agricultural / Stubble Burning,MODERATE
21.92332,83.34991,4.49,334.12,n,None,219.43,Agricultural / Stubble Burning,MODERATE
23.69336,85.37018,4.19,331.15,n,None,129.24,Agricultural / Stubble Burning,MODERATE
23.77758,86.20694,10.29,333.55,n,None,108.21,Agricultural / Stubble Burning,MODERATE
24.80513,68.06436,2.89,335.76,n,None,329.55,Agricultural / Stubble Burning,MODERATE
29.81354,71.85181,3.74,334.64,l,None,621.39,Agricultural / Stubble Burning,MODERATE
30.64386,73.58982,2.87,332.16,n,None,523.73,Agricultural / Stubble Burning,MODERATE
30.67008,74.08751,3.15,333.79,n,None,489.89,Agricultural / Stubble Burning,MODERATE
30.8271,72.12516,2.93,331.19,l,None,649.44,Agricultural / Stubble Burning,MODERATE
30.91455,73.50658,4.04,334.01,n,None,549.25,Agricultural / Stubble Burning,MODERATE
31.05985,74.48145,3.96,333.12,n,None,495.72,Agricultural / Stubble Burning,MODERATE
31.06045,74.48582,3.96,332.72,n,None,495.51,Agricultural / Stubble Burning,MODERATE
31.07173,74.23165,6.94,341.8,n,None,512.29,Agricultural / Stubble Burning,MODERATE
31.07509,74.56845,4.16,336.04,n,None,491.78,Agricultural / Stubble Burning,MODERATE
31.07514,74.23102,2.49,335.94,n,None,512.61,Agricultural / Stubble Burning,MODERATE
31.10045,74.34135,4.13,334.83,n,None,507.79,Agricultural / Stubble Burning,MODERATE
31.34287,74.53355,3.09,331.95,n,None,517.28,Agricultural / Stubble Burning,MODERATE
31.43047,75.18233,5.69,331.05,n,None,491.11,Agricultural / Stubble Burning,MODERATE
31.59328,75.044,6.8,342.13,n,None,513.37,Agricultural / Stubble Burning,MODERATE
31.72132,72.20618,3.28,333.23,n,None,701.49,Agricultural / Stubble Burning,MODERATE
31.73211,72.22934,2.47,333.92,n,None,700.56,Agricultural / Stubble Burning,MODERATE
31.73271,72.23336,2.47,333.2,n,None,700.31,Agricultural / Stubble Burning,MODERATE
31.74446,75.0144,5.87,343.54,n,None,529.29,Agricultural / Stubble Burning,MODERATE
31.79522,70.83351,2.28,330.03,l,None,810.92,Agricultural / Stubble Burning,MODERATE
32.063,72.32934,5.42,334.92,n,None,717.6,Agricultural / Stubble Burning,MODERATE
34.30823,73.84632,4.72,331.11,n,None,831.82,Agricultural / Stubble Burning,MODERATE
27.95757,96.96008,1.56,305.6,n,None,1223.94,Agricultural / Stubble Burning,MODERATE
27.9592,96.96272,2.59,311.87,n,None,1224.26,Agricultural / Stubble Burning,MODERATE
27.95972,96.95848,2.1,296.21,n,None,1223.91,Agricultural / Stubble Burning,MODERATE
21.37323,97.38542,0.59,304.38,n,None,1164.6,Agricultural / Stubble Burning,MODERATE
21.57774,96.23247,1.94,306.81,n,None,1043.17,Agricultural / Stubble Burning,MODERATE
21.5927,96.23026,1.88,308.85,n,None,1042.68,Agricultural / Stubble Burning,MODERATE
21.87908,97.09802,0.82,306.92,n,None,1126.78,Agricultural / Stubble Burning,MODERATE
21.88017,97.09947,0.98,308.01,n,None,1126.92,Agricultural / Stubble Burning,MODERATE
22.35572,96.70212,1.6,307.38,n,None,1080.69,Agricultural / Stubble Burning,MODERATE
22.57244,85.89684,3.2,313.52,n,None,39.28,Agricultural / Stubble Burning,MODERATE
22.57291,85.89,3.2,301.2,n,None,39.78,Agricultural / Stubble Burning,MODERATE
22.78038,86.20222,1.99,310.52,n,None,3.2,Agricultural / Stubble Burning,MODERATE
22.78712,86.20271,1.99,306.68,n,"Tata Steel Plant, Jamshedpur",2.63,Routine Industrial Flaring / Smelting,LOW
22.79776,86.08903,3.2,309.78,n,None,9.91,Agricultural / Stubble Burning,MODERATE
22.87466,86.0621,1.35,303.75,n,None,14.84,Agricultural / Stubble Burning,MODERATE
23.55588,87.23932,3.96,312.91,n,None,136.32,Agricultural / Stubble Burning,MODERATE
23.55797,87.24006,3.16,315.53,n,None,136.53,Agricultural / Stubble Burning,MODERATE
23.56103,87.08484,3.33,308.12,n,None,124.61,Agricultural / Stubble Burning,MODERATE
23.6151,86.78822,1.99,305.4,n,None,109.17,Agricultural / Stubble Burning,MODERATE
23.61584,86.78818,1.91,305.04,n,None,109.23,Agricultural / Stubble Burning,MODERATE
23.64629,85.4399,3.01,306.47,n,None,120.67,Agricultural / Stubble Burning,MODERATE
23.66071,87.15747,1.86,304.45,n,None,137.58,Agricultural / Stubble Burning,MODERATE
23.67047,86.93628,2.17,304.87,n,None,123.11,Agricultural / Stubble Burning,MODERATE
23.6749,86.39774,3.31,309.73,n,None,99.17,Agricultural / Stubble Burning,MODERATE
23.67943,86.09723,3.57,303.04,n,None,97.69,Agricultural / Stubble Burning,MODERATE
23.6799,86.09053,3.57,315.95,n,None,97.81,Agricultural / Stubble Burning,MODERATE
23.68038,86.08381,3.22,304.25,n,None,97.93,Agricultural / Stubble Burning,MODERATE
23.68113,86.09674,4.0,306.18,n,None,97.89,Agricultural / Stubble Burning,MODERATE
23.68156,86.09003,7.31,314.31,n,None,98.0,Agricultural / Stubble Burning,MODERATE
23.68204,86.39194,2.65,303.47,n,None,99.82,Agricultural / Stubble Burning,MODERATE
23.68347,87.12849,1.95,304.08,n,None,137.24,Agricultural / Stubble Burning,MODERATE
23.68948,87.11942,4.44,312.21,n,None,137.07,Agricultural / Stubble Burning,MODERATE
23.69031,87.1233,3.51,312.2,n,None,137.41,Agricultural / Stubble Burning,MODERATE
23.69071,87.11752,3.51,308.48,n,None,137.03,Agricultural / Stubble Burning,MODERATE
23.69121,87.09656,3.74,305.26,n,None,135.59,Agricultural / Stubble Burning,MODERATE
23.6919,87.10037,3.75,306.0,n,None,135.91,Agricultural / Stubble Burning,MODERATE
23.69592,87.11999,3.02,305.54,n,None,137.62,Agricultural / Stubble Burning,MODERATE
23.69636,87.11427,2.73,306.13,n,None,137.25,Agricultural / Stubble Burning,MODERATE
23.69875,87.09517,2.29,304.11,n,None,136.1,Agricultural / Stubble Burning,MODERATE
23.71572,86.44357,2.67,304.34,n,None,104.69,Agricultural / Stubble Burning,MODERATE
23.71695,86.4242,3.9,303.58,n,None,104.34,Agricultural / Stubble Burning,MODERATE
23.71917,86.44051,4.41,303.93,n,None,104.98,Agricultural / Stubble Burning,MODERATE
23.72052,86.42117,3.65,310.03,n,None,104.65,Agricultural / Stubble Burning,MODERATE
23.72283,86.43774,2.67,306.58,n,None,105.31,Agricultural / Stubble Burning,MODERATE
23.73665,86.43253,5.61,316.29,n,None,106.67,Agricultural / Stubble Burning,MODERATE
23.7513,86.41467,3.77,307.85,n,None,107.84,Agricultural / Stubble Burning,MODERATE
23.75449,86.41786,3.52,304.71,n,None,108.26,Agricultural / Stubble Burning,MODERATE
23.75887,86.40224,4.67,305.95,n,None,108.4,Agricultural / Stubble Burning,MODERATE
23.76213,86.40559,3.45,313.56,n,None,108.82,Agricultural / Stubble Burning,MODERATE
23.76261,86.39895,8.08,306.1,n,None,108.74,Agricultural / Stubble Burning,MODERATE
23.76558,86.40283,4.67,321.39,n,None,109.14,Agricultural / Stubble Burning,MODERATE
23.76885,86.40604,3.45,309.44,n,None,109.56,Agricultural / Stubble Burning,MODERATE
23.77165,86.36736,2.85,305.58,n,None,109.13,Agricultural / Stubble Burning,MODERATE
23.77487,86.36454,3.96,312.83,n,None,109.43,Agricultural / Stubble Burning,MODERATE
23.7761,86.21033,2.63,304.84,n,None,108.06,Agricultural / Stubble Burning,MODERATE
23.77838,86.20725,3.79,307.26,n,None,108.3,Agricultural / Stubble Burning,MODERATE
23.77986,86.39124,6.33,317.01,n,None,110.46,Agricultural / Stubble Burning,MODERATE
23.79594,86.35326,2.4,303.69,n,None,111.56,Agricultural / Stubble Burning,MODERATE
23.80442,86.32793,3.48,308.19,n,None,112.12,Agricultural / Stubble Burning,MODERATE
23.80488,86.3212,2.43,301.27,n,None,112.09,Agricultural / Stubble Burning,MODERATE
24.11407,86.86173,1.62,304.92,n,None,161.12,Agricultural / Stubble Burning,MODERATE
24.11513,86.86108,2.04,307.27,n,None,161.2,Agricultural / Stubble Burning,MODERATE
24.51603,97.78776,0.69,303.09,n,None,1196.51,Agricultural / Stubble Burning,MODERATE
24.54026,97.74028,0.75,303.05,n,None,1192.07,Agricultural / Stubble Burning,MODERATE
25.47695,94.44304,3.06,321.7,n,None,888.81,Agricultural / Stubble Burning,MODERATE
25.54016,91.23647,0.72,305.81,n,None,595.8,Agricultural / Stubble Burning,MODERATE
20.76201,85.29719,3.84,311.98,n,None,72.13,Agricultural / Stubble Burning,MODERATE
20.7624,85.29824,2.56,308.79,n,None,72.02,Agricultural / Stubble Burning,MODERATE
20.76295,85.29108,2.56,303.33,n,None,72.72,Agricultural / Stubble Burning,MODERATE
20.7854,85.26387,2.98,304.47,n,None,74.86,Agricultural / Stubble Burning,MODERATE
20.78602,85.26479,2.18,303.29,n,None,74.75,Agricultural / Stubble Burning,MODERATE
20.78655,85.2579,2.89,303.34,n,None,75.43,Agricultural / Stubble Burning,MODERATE
20.79336,85.2508,2.46,306.75,n,None,76.0,Agricultural / Stubble Burning,MODERATE
20.79406,85.25172,2.89,308.81,n,None,75.89,Agricultural / Stubble Burning,MODERATE
20.86672,96.39085,1.33,307.03,n,None,1074.93,Agricultural / Stubble Burning,MODERATE
20.88383,84.98022,5.0,309.02,n,None,102.62,Agricultural / Stubble Burning,MODERATE
20.88818,84.9799,3.41,311.75,n,None,102.62,Agricultural / Stubble Burning,MODERATE
20.9606,86.00575,5.35,309.88,n,None,5.07,Agricultural / Stubble Burning,MODERATE
20.96384,86.00288,4.2,305.66,n,None,5.06,Agricultural / Stubble Burning,MODERATE
20.96673,85.17295,6.01,303.26,n,None,82.51,Agricultural / Stubble Burning,MODERATE
21.00081,86.00916,2.29,301.97,n,None,8.71,Agricultural / Stubble Burning,MODERATE
21.07394,85.03909,4.8,301.39,n,None,97.55,Agricultural / Stubble Burning,MODERATE
21.92177,85.22161,2.73,306.6,n,None,134.27,Agricultural / Stubble Burning,MODERATE
22.05075,88.12505,2.01,306.56,n,None,216.27,Agricultural / Stubble Burning,MODERATE
22.05395,88.12521,2.92,313.66,n,None,216.14,Agricultural / Stubble Burning,MODERATE
22.35744,87.28925,1.77,307.11,n,None,123.76,Agricultural / Stubble Burning,MODERATE
22.3592,87.0188,1.52,305.76,n,None,98.86,Agricultural / Stubble Burning,MODERATE
22.36289,87.30055,3.34,311.87,n,None,124.58,Agricultural / Stubble Burning,MODERATE
22.3656,87.01945,1.9,305.08,n,None,98.57,Agricultural / Stubble Burning,MODERATE
22.37722,87.28013,3.52,321.94,n,None,122.02,Agricultural / Stubble Burning,MODERATE
22.37765,87.27473,3.52,308.48,n,None,121.49,Agricultural / Stubble Burning,MODERATE
33.68937,72.71103,1.92,308.82,n,None,828.59,Agricultural / Stubble Burning,MODERATE
33.80096,72.09589,0.71,304.12,n,None,873.32,Agricultural / Stubble Burning,MODERATE
35.16983,73.26361,1.14,307.1,n,None,941.38,Agricultural / Stubble Burning,MODERATE
35.1715,73.26674,1.78,310.05,n,None,941.41,Agricultural / Stubble Burning,MODERATE
23.51563,87.27316,1.46,304.73,n,None,136.45,Agricultural / Stubble Burning,MODERATE
23.51619,87.27296,1.22,305.58,n,None,136.46,Agricultural / Stubble Burning,MODERATE
23.56068,87.08494,3.34,312.38,n,None,124.59,Agricultural / Stubble Burning,MODERATE
23.56131,87.08565,2.36,308.31,n,None,124.69,Agricultural / Stubble Burning,MODERATE
23.6112,86.78978,1.19,303.34,n,None,108.9,Agricultural / Stubble Burning,MODERATE
23.61362,86.79143,1.25,304.68,n,None,109.22,Agricultural / Stubble Burning,MODERATE
23.61502,86.78562,1.25,304.62,n,None,109.01,Agricultural / Stubble Burning,MODERATE
23.6458,85.43652,1.07,303.49,n,None,120.85,Agricultural / Stubble Burning,MODERATE
23.66051,87.1525,1.33,305.76,n,None,137.19,Agricultural / Stubble Burning,MODERATE
23.66077,87.1548,3.38,307.15,n,None,137.38,Agricultural / Stubble Burning,MODERATE
23.66569,86.0904,1.05,304.7,n,None,96.24,Agricultural / Stubble Burning,MODERATE
23.66711,86.93652,1.01,305.91,n,None,122.83,Agricultural / Stubble Burning,MODERATE
23.67685,86.0879,1.3,304.64,n,None,97.5,Agricultural / Stubble Burning,MODERATE
23.67726,85.32417,0.95,303.02,n,None,130.99,Agricultural / Stubble Burning,MODERATE
23.6774,86.40173,3.23,306.96,n,None,99.54,Agricultural / Stubble Burning,MODERATE
23.67784,86.08357,1.3,304.83,n,None,97.66,Agricultural / Stubble Burning,MODERATE
23.67847,86.39714,2.82,310.14,n,None,99.55,Agricultural / Stubble Burning,MODERATE
23.67898,86.0851,2.37,308.0,n,None,97.77,Agricultural / Stubble Burning,MODERATE
23.67951,86.39269,2.82,315.19,n,None,99.56,Agricultural / Stubble Burning,MODERATE
23.68148,86.09392,3.11,319.73,n,None,97.95,Agricultural / Stubble Burning,MODERATE
23.68257,86.09541,4.02,313.71,n,None,98.06,Agricultural / Stubble Burning,MODERATE
23.68528,86.3942,3.48,318.46,n,None,100.22,Agricultural / Stubble Burning,MODERATE
23.6863,86.38986,2.69,304.1,n,None,100.24,Agricultural / Stubble Burning,MODERATE
23.68732,87.09809,2.3,310.72,n,None,135.38,Agricultural / Stubble Burning,MODERATE
23.68841,87.12,3.71,310.52,n,None,137.02,Agricultural / Stubble Burning,MODERATE
23.69207,87.10486,2.3,303.68,n,None,136.24,Agricultural / Stubble Burning,MODERATE
23.6944,87.12169,2.45,305.45,n,None,137.62,Agricultural / Stubble Burning,MODERATE
23.69449,87.09485,2.76,309.73,n,None,135.74,Agricultural / Stubble Burning,MODERATE
23.69541,85.37074,3.15,325.74,n,None,129.38,Agricultural / Stubble Burning,MODERATE
23.6956,87.1167,2.7,308.05,n,None,137.36,Agricultural / Stubble Burning,MODERATE
23.70917,86.44554,1.84,308.64,n,None,104.04,Agricultural / Stubble Burning,MODERATE
23.71386,86.45161,1.84,307.17,n,None,104.7,Agricultural / Stubble Burning,MODERATE
23.71505,86.45078,2.94,308.06,n,None,104.8,Agricultural / Stubble Burning,MODERATE
23.72065,85.00901,0.67,303.57,n,None,157.53,Agricultural / Stubble Burning,MODERATE
23.73483,85.02093,1.28,302.31,n,None,157.63,Agricultural / Stubble Burning,MODERATE
23.7365,86.43389,4.39,322.08,n,None,106.69,Agricultural / Stubble Burning,MODERATE
23.73826,85.00575,1.52,304.2,n,None,159.05,Agricultural / Stubble Burning,MODERATE
23.75652,86.40105,3.77,310.39,n,None,108.12,Agricultural / Stubble Burning,MODERATE
23.75711,85.854,2.36,307.5,n,None,111.19,Agricultural / Stubble Burning,MODERATE
23.76228,86.40259,3.77,327.98,n,None,108.78,Agricultural / Stubble Burning,MODERATE
23.76436,86.39372,4.78,306.32,n,None,108.82,Agricultural / Stubble Burning,MODERATE
23.76801,86.40424,2.09,304.53,n,None,109.43,Agricultural / Stubble Burning,MODERATE
23.77176,86.36233,1.39,305.99,n,None,109.05,Agricultural / Stubble Burning,MODERATE
23.77366,86.19621,2.75,310.3,n,None,107.76,Agricultural / Stubble Burning,MODERATE
23.77413,86.19774,2.6,306.82,n,None,107.81,Agricultural / Stubble Burning,MODERATE
23.77674,86.2123,2.75,303.43,n,None,108.13,Agricultural / Stubble Burning,MODERATE
23.77728,85.56974,2.5,303.7,n,None,125.11,Agricultural / Stubble Burning,MODERATE
23.77776,86.20797,2.75,333.28,n,None,108.24,Agricultural / Stubble Burning,MODERATE
23.78075,85.57664,1.3,302.72,n,None,125.09,Agricultural / Stubble Burning,MODERATE
23.78112,86.37444,2.25,309.22,n,None,110.29,Agricultural / Stubble Burning,MODERATE
23.78165,86.34618,1.17,305.07,n,None,109.88,Agricultural / Stubble Burning,MODERATE
23.78269,86.34175,1.17,306.55,n,None,109.92,Agricultural / Stubble Burning,MODERATE
23.78346,86.20944,2.75,309.34,n,None,108.87,Agricultural / Stubble Burning,MODERATE
23.78641,85.55241,3.09,321.35,n,None,126.88,Agricultural / Stubble Burning,MODERATE
23.78645,85.5549,1.56,302.25,n,None,126.75,Agricultural / Stubble Burning,MODERATE
23.78733,85.55101,2.44,314.52,n,None,127.04,Agricultural / Stubble Burning,MODERATE
23.79207,86.35377,2.61,307.17,n,None,111.14,Agricultural / Stubble Burning,MODERATE
23.79309,86.34939,2.96,306.42,n,None,111.18,Agricultural / Stubble Burning,MODERATE
23.79626,86.28392,1.26,304.74,n,None,110.73,Agricultural / Stubble Burning,MODERATE
23.80302,86.33298,3.03,307.0,n,None,112.04,Agricultural / Stubble Burning,MODERATE
23.80405,86.32854,3.03,323.93,n,None,112.09,Agricultural / Stubble Burning,MODERATE
23.80507,86.3242,3.88,304.58,n,None,112.15,Agricultural / Stubble Burning,MODERATE
23.82434,85.46384,0.57,302.45,n,None,135.23,Agricultural / Stubble Burning,MODERATE
24.15373,82.59541,1.23,303.9,n,None,338.02,Agricultural / Stubble Burning,MODERATE
24.16013,82.56482,1.45,307.98,n,None,335.83,Agricultural / Stubble Burning,MODERATE
24.19454,82.7178,2.06,306.41,n,None,340.68,Agricultural / Stubble Burning,MODERATE
24.19571,82.71712,1.92,313.66,n,None,340.53,Agricultural / Stubble Burning,MODERATE
24.52919,81.1677,3.08,300.82,n,None,249.95,Agricultural / Stubble Burning,MODERATE
24.92229,84.15569,0.91,309.56,n,None,313.12,Agricultural / Stubble Burning,MODERATE
24.92925,84.14769,0.76,308.55,n,None,314.23,Agricultural / Stubble Burning,MODERATE
26.25638,74.09495,0.57,299.06,n,None,387.26,Agricultural / Stubble Burning,MODERATE
26.60456,73.68251,0.56,303.39,n,None,412.75,Agricultural / Stubble Burning,MODERATE
26.64297,79.48261,2.05,308.43,n,None,137.68,Agricultural / Stubble Burning,MODERATE
26.70178,77.85071,2.59,307.14,n,None,100.48,Agricultural / Stubble Burning,MODERATE
27.28916,73.83965,1.8,312.65,n,None,382.56,Agricultural / Stubble Burning,MODERATE
27.66671,76.13525,0.78,308.28,n,None,154.46,Agricultural / Stubble Burning,MODERATE
27.66732,76.13139,2.34,317.01,n,None,154.84,Agricultural / Stubble Burning,MODERATE
28.34537,77.23132,2.08,318.42,n,None,95.28,Agricultural / Stubble Burning,MODERATE
28.3739,77.22499,0.76,308.88,n,None,98.36,Agricultural / Stubble Burning,MODERATE
28.42381,69.69981,2.66,311.98,n,None,662.93,Agricultural / Stubble Burning,MODERATE
28.65167,77.58858,1.88,308.45,n,None,117.95,Agricultural / Stubble Burning,MODERATE
28.6637,77.57864,1.6,309.29,n,None,119.37,Agricultural / Stubble Burning,MODERATE
28.67239,77.56798,0.62,307.3,n,None,120.44,Agricultural / Stubble Burning,MODERATE
28.74356,76.92766,2.58,325.16,n,None,148.46,Agricultural / Stubble Burning,MODERATE
28.83559,77.13808,0.59,309.29,n,None,148.51,Agricultural / Stubble Burning,MODERATE
28.89317,78.85761,0.83,313.88,n,None,183.44,Agricultural / Stubble Burning,MODERATE
28.932,77.40009,0.64,305.05,n,None,151.5,Agricultural / Stubble Burning,MODERATE
29.12282,75.77981,0.81,307.95,n,None,253.33,Agricultural / Stubble Burning,MODERATE
29.53538,69.91194,3.7,324.74,n,None,785.69,Agricultural / Stubble Burning,MODERATE
29.9101,74.94936,1.09,314.84,n,None,371.72,Agricultural / Stubble Burning,MODERATE
30.26491,75.17178,1.14,307.78,n,None,385.57,Agricultural / Stubble Burning,MODERATE
30.44404,70.56683,2.85,308.92,n,None,762.36,Agricultural / Stubble Burning,MODERATE
30.85053,75.94878,0.96,308.29,n,None,399.87,Agricultural / Stubble Burning,MODERATE
32.57518,72.5607,4.05,308.64,n,None,742.19,Agricultural / Stubble Burning,MODERATE
32.71841,72.77322,0.85,305.92,n,None,740.69,Agricultural / Stubble Burning,MODERATE
17.60021,83.18509,1.35,308.99,n,None,441.77,Agricultural / Stubble Burning,MODERATE
17.60259,83.20084,1.38,305.61,n,None,442.24,Agricultural / Stubble Burning,MODERATE
17.60723,83.20568,1.38,307.84,n,None,442.0,Agricultural / Stubble Burning,MODERATE
17.60797,83.20211,1.38,314.12,n,None,441.76,Agricultural / Stubble Burning,MODERATE
20.75686,85.2962,0.99,303.79,n,None,72.39,Agricultural / Stubble Burning,MODERATE
20.75779,85.29201,0.99,306.82,n,None,72.78,Agricultural / Stubble Burning,MODERATE
20.76254,85.2979,1.85,310.43,n,None,72.05,Agricultural / Stubble Burning,MODERATE
20.78296,85.26278,3.19,302.9,n,None,75.03,Agricultural / Stubble Burning,MODERATE
20.7874,85.26784,2.99,309.52,n,None,74.41,Agricultural / Stubble Burning,MODERATE
20.78768,85.26861,1.51,306.98,n,None,74.32,Agricultural / Stubble Burning,MODERATE
20.79032,85.25468,2.51,304.94,n,None,75.67,Agricultural / Stubble Burning,MODERATE
20.79068,85.25549,2.29,307.6,n,None,75.58,Agricultural / Stubble Burning,MODERATE
20.79168,85.25111,2.29,313.14,n,None,76.0,Agricultural / Stubble Burning,MODERATE
20.79605,85.2561,2.37,307.03,n,None,75.39,Agricultural / Stubble Burning,MODERATE
20.86099,84.98843,0.89,306.69,n,None,101.94,Agricultural / Stubble Burning,MODERATE
20.86217,84.99416,1.28,304.77,n,None,101.34,Agricultural / Stubble Burning,MODERATE
